event_id,year_sheet,event_start_ts,event_end_ts,outage_duration_hours,customers_affected,demand_loss_mw,nerc_region,event_type,alert_criteria,area_affected_raw,event_year,event_month,has_end_ts,has_customers_affected
2371,2019,2019-01-30 04:23:00,2019-02-02 09:00:00,76.61666666666666,,,SERC,Fuel Supply Deficiency,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Illinois: Scott County;,2019.0,1.0,True,False
2372,2019,2019-01-30 09:30:00,2019-01-31 18:00:00,32.5,,,RF,Severe Weather,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Michigan:,2019.0,1.0,True,False
2373,2019,2019-01-30 07:00:00,2019-01-30 08:08:00,1.1333333333333333,,,SERC,Severe Weather,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Illinois: Pike County;,2019.0,1.0,True,False
2374,2019,2019-01-31 21:33:00,2019-01-31 21:34:00,0.016666666666666666,0.0,0.0,WECC,Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,California:,2019.0,1.0,True,True
2375,2019,2019-02-01 23:57:00,2019-02-02 08:49:00,8.866666666666667,1.0,,WECC,Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Nevada,2019.0,2.0,True,True
2376,2019,2019-02-01 05:35:00,2019-02-01 06:10:00,0.5833333333333334,0.0,0.0,NPCC,System Operations,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,Massachusetts,2019.0,2.0,True,True
2377,2019,2019-02-02 10:28:00,2019-02-02 10:29:00,0.016666666666666666,0.0,0.0,WECC,Vandalism,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,California,2019.0,2.0,True,True
2378,2019,2019-02-05 18:17:00,2019-02-05 20:26:00,2.15,33200.0,42.0,WECC,Severe Weather,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.,California,2019.0,2.0,True,True
2379,2019,2019-02-07 07:39:00,2019-02-07 07:40:00,0.016666666666666666,3370.0,3.0,SERC,Severe Weather/Transmission Interruption,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Arkansas,2019.0,2.0,True,True
2380,2019,2019-02-07 08:55:00,2019-02-09 16:30:00,55.583333333333336,233000.0,,RF,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Michigan,2019.0,2.0,True,True
2381,2019,2019-02-08 10:00:00,2019-02-08 10:30:00,0.5,0.0,0.0,RF,Vandalism,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Pennsylvania,2019.0,2.0,True,True
2382,2019,2019-02-08 18:30:00,,,50940.0,,WECC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Washington,2019.0,2.0,False,True
2383,2019,2019-02-13 02:48:00,2019-02-15 00:28:00,45.666666666666664,121000.0,182.0,WECC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.",California,2019.0,2.0,True,True
2384,2019,2019-02-14 08:50:00,2019-02-14 12:10:00,3.3333333333333335,0.0,0.0,RF,Vandalism,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",New Jersey,2019.0,2.0,True,True
2385,2019,2019-02-14 12:15:00,2019-02-14 12:16:00,0.016666666666666666,0.0,0.0,WECC,Vandalism,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Utah,2019.0,2.0,True,True
2386,2019,2019-02-19 09:45:00,,,0.0,0.0,TRE,Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Texas,2019.0,2.0,False,True
2387,2019,2019-02-20 12:50:00,2019-02-20 13:32:00,0.7,0.0,740.0,MRO,System Operations,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,"Wisconsin, Minnesota, Iowa, Illinois",2019.0,2.0,True,True
2388,2019,2019-02-23 14:05:00,,,,,SERC,Severe Weather/Transmission Interruption,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Virginia,2019.0,2.0,False,False
2389,2019,2019-02-24 18:00:00,2019-02-25 22:00:00,28.0,132000.0,,RF,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Pennsylvania,2019.0,2.0,True,True
2390,2019,2019-02-24 11:21:00,2019-02-26 17:29:00,54.13333333333333,118781.0,,RF,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.","Ohio, Virginia, West Virginia",2019.0,2.0,True,True
2391,2019,2019-02-24 18:47:00,2019-02-25 13:55:00,19.133333333333333,137216.0,,RF,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Pennsylvania,2019.0,2.0,True,True
2392,2019,2019-02-24 12:31:00,2019-02-24 14:57:00,2.433333333333333,157274.0,,RF,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Ohio,2019.0,2.0,True,True
2393,2019,2019-02-24 14:33:00,2019-02-24 18:03:00,3.5,94048.0,,RF,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Pennsylvania,2019.0,2.0,True,True
2394,2019,2019-02-24 20:02:00,2019-02-25 14:30:00,18.466666666666665,115000.0,,RF,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Michigan,2019.0,2.0,True,True
2395,2019,2019-02-25 07:45:00,2019-02-25 18:40:00,10.916666666666666,0.0,0.0,NPCC,Transmission Interruption,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Massachusetts,2019.0,2.0,True,True
2396,2019,2019-02-25 13:35:00,2019-02-26 02:50:00,13.25,72332.0,,NPCC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.","Connecticut, Massachusetts, New Hampshire, Maine, Vermont, Rhode Island",2019.0,2.0,True,True
2397,2019,2019-02-27 11:25:00,2019-02-27 17:39:00,6.233333333333333,0.0,0.0,MRO,Transmission Interruption,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Iowa,2019.0,2.0,True,True
2398,2019,2019-02-27 21:35:00,2019-02-27 21:45:00,0.16666666666666666,0.0,0.0,SERC,Suspicious Activity,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",South Carolina,2019.0,2.0,True,True
2399,2019,2019-02-28 07:02:00,2019-02-28 07:33:00,0.5166666666666667,0.0,0.0,SPP RE,System Operations,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,"Oklahoma, Arkansas, Louisiana",2019.0,2.0,True,True
2400,2019,2019-03-04 11:39:00,2019-03-08 16:52:00,101.21666666666667,0.0,0.0,SPP RE,Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Oklahoma:,2019.0,3.0,True,True
2401,2019,2019-03-05 09:12:00,2019-03-05 18:57:00,9.75,0.0,0.0,WECC,System Operations,Cyber event that causes interruptions of electrical system operations.,"California: Kern County, Los Angeles County; Utah: Salt Lake County; Wyoming: Converse County;",2019.0,3.0,True,True
2402,2019,2019-03-13 15:51:00,2019-03-16 18:00:00,74.15,54290.0,50.0,TRE,Severe Weather/Transmission Interruption,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Texas:,2019.0,3.0,True,True
2403,2019,2019-03-13 11:29:00,2019-03-14 21:11:00,33.7,58379.0,58.0,WECC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Colorado: Jefferson County;,2019.0,3.0,True,True
2404,2019,2019-03-13 05:50:00,2019-03-13 10:30:00,4.666666666666667,154124.0,,TRE,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.","Texas: Midland County, Ector County, Tarrant County, Dallas County, Wichita County, Brown County;",2019.0,3.0,True,True
2405,2019,2019-03-13 15:00:00,2019-03-14 00:00:00,9.0,66000.0,,TRE,Severe Weather/Transmission Interruption,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Texas: Kansas: Oklahoma:,2019.0,3.0,True,True
2406,2019,2019-03-13 06:12:00,2019-03-13 06:13:00,0.016666666666666666,0.0,0.0,WECC,Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,California: Los Angeles County;,2019.0,3.0,True,True
2407,2019,2019-03-19 22:53:00,2019-03-19 22:54:00,0.016666666666666666,0.0,0.0,SPP RE,Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Oklahoma:,2019.0,3.0,True,True
2408,2019,2019-03-21 10:00:00,2019-03-21 10:05:00,0.08333333333333333,0.0,0.0,WECC,Vandalism,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Utah: Salt Lake County;,2019.0,3.0,True,True
2409,2019,2019-03-25 07:47:00,2019-03-25 07:48:00,0.016666666666666666,,5.0,WECC,Actual Physical Attack,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Oregon: Lane County;,2019.0,3.0,True,False
2410,2019,2019-03-29 23:36:00,2019-03-30 02:00:00,2.4,0.0,0.0,WECC,Suspicious Activity,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,"California: San Diego County, Los Angeles County;",2019.0,3.0,True,True
2411,2019,2019-04-01 14:15:00,2019-04-06 17:20:00,123.08333333333333,0.0,0.0,WECC,Actual Physical Attack,Damage or destruction of its Facility that results from actual or suspected intentional human action.,"Nevada: Carson City, Consolidated Municipality of[19], Washoe County, Churchill County;",2019.0,4.0,True,True
2412,2019,2019-04-01 06:51:00,2019-04-01 07:53:00,1.0333333333333334,0.0,0.0,NPCC,System Operations,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,New York: Broome County;,2019.0,4.0,True,True
2413,2019,2019-04-01 06:51:00,2019-04-01 07:53:00,1.0333333333333334,0.0,0.0,NPCC,System Operations,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,New York: Monroe County;,2019.0,4.0,True,True
2414,2019,2019-04-02 08:33:00,2019-04-02 09:00:00,0.45,0.0,0.0,WECC,Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,California: Kern County;,2019.0,4.0,True,True
2415,2019,2019-04-02 10:15:00,2019-04-02 10:16:00,0.016666666666666666,0.0,0.0,WECC,Vandalism,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Utah: Salt Lake County;,2019.0,4.0,True,True
2416,2019,2019-04-03 05:15:00,2019-04-03 12:39:00,7.4,0.0,0.0,WECC,Fuel Supply Deficiency,Fuel supply emergencies that could impact electric power system adequacy or reliability.,California: Fresno County;,2019.0,4.0,True,True
2417,2019,2019-04-04 10:13:00,2019-04-04 12:08:00,1.9166666666666667,0.0,0.0,WECC,Transmission Interruption,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Montana:,2019.0,4.0,True,True
2418,2019,2019-04-07 13:46:00,2019-04-08 17:50:00,28.066666666666666,231956.0,537.0,TRE,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Texas:,2019.0,4.0,True,True
2419,2019,2019-04-10 11:59:00,2019-04-10 12:00:00,0.016666666666666666,0.0,0.0,SERC,Suspicious Activity,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Virginia:,2019.0,4.0,True,True
2420,2019,2019-04-11 19:48:00,2019-04-11 20:00:00,0.2,0.0,0.0,WECC,Transmission Interruption,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Oregon: Washington:,2019.0,4.0,True,True
2421,2019,2019-04-12 11:20:00,2019-04-12 12:46:00,1.4333333333333333,0.0,0.0,MRO,Transmission Interruption,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Minnesota: Martin County;,2019.0,4.0,True,True
2422,2019,2019-04-13 18:15:00,2019-04-13 23:15:00,5.0,60467.0,,SERC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Mississippi: Arkansas: Texas: Louisiana:,2019.0,4.0,True,True
2423,2019,2019-04-15 04:35:00,2019-04-15 14:40:00,10.083333333333334,75290.0,,SERC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Virginia:,2019.0,4.0,True,True
2424,2019,2019-04-15 10:00:00,2019-04-15 14:00:00,4.0,0.0,0.0,MRO,Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Minnesota:,2019.0,4.0,True,True
2425,2019,2019-04-16 10:30:00,2019-04-16 11:00:00,0.5,0.0,0.0,WECC,Vandalism,Damage or destruction of its Facility that results from actual or suspected intentional human action.,California: Kern County;,2019.0,4.0,True,True
2426,2019,2019-04-17 19:38:00,2019-04-17 23:52:00,4.233333333333333,0.0,0.0,WECC,System Operations,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,Arizona:,2019.0,4.0,True,True
2427,2019,2019-04-18 20:08:00,2019-04-19 11:00:00,14.866666666666667,0.0,0.0,WECC,Transmission Interruption,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Colorado: Clear Creek County;,2019.0,4.0,True,True
